length_px,diameter_px,depth,ratio_pixel_length,ratio_pixel_diameter
305.0,66.0,800.52,0.6358,0.6239
307.0,66.0,800.05,0.6358,0.6239
305.0,67.0,798.36,0.6347,0.6186
305.0,67.0,797.17,0.6335,0.6134
300.0,66.0,797.6,0.6335,0.6083
299.0,66.0,799.9,0.6335,0.6083
306.0,68.0,800.23,0.6358,0.6186
304.0,67.0,797.72,0.6358,0.6186
304.0,66.0,799.96,0.6358,0.6186
305.0,67.0,797.88,0.6347,0.6134
305.0,67.0,798.39,0.6347,0.6134
309.0,67.0,799.18,0.6347,0.6134
305.0,66.0,798.35,0.6358,0.6186
307.0,67.0,799.82,0.6358,0.6186
303.0,67.0,799.57,0.6358,0.6186
304.0,68.0,796.62,0.6358,0.6186
308.0,68.0,799.99,0.6358,0.6186
306.0,66.0,799.8,0.6347,0.6134
307.0,66.0,799.88,0.6358,0.6186
301.0,67.0,797.82,0.6335,0.6083
306.0,66.0,799.93,0.6335,0.6134
305.0,66.0,799.96,0.6335,0.6083
306.0,66.0,799.9,0.6347,0.6134
303.0,66.0,799.89,0.6335,0.6083
305.48,66.0,800.0,0.6335,0.6083
308.0,68.0,800.27,0.6347,0.6134
306.0,66.0,799.88,0.6347,0.6134
307.0,66.0,801.94,0.6347,0.6134
307.0,68.0,799.22,0.6358,0.6186
307.0,66.0,799.99,0.6347,0.6134
305.0,66.0,799.9,0.6335,0.6083
305.0,67.0,798.09,0.6358,0.6186
307.0,70.0,798.91,0.6358,0.6186
304.0,66.0,799.99,0.6347,0.6186
306.0,66.0,799.98,0.6358,0.6186
307.0,68.0,798.06,0.6347,0.6134
305.0,66.0,799.88,0.6347,0.6134
307.0,66.0,799.99,0.6358,0.6186
305.0,66.0,799.91,0.6358,0.6186
306.0,66.0,799.97,0.6347,0.6134
305.0,66.0,799.9,0.6347,0.6134
306.0,66.0,799.91,0.6347,0.6134
303.0,66.0,799.91,0.6358,0.6239
304.0,66.0,799.97,0.6358,0.6239
305.0,66.0,799.97,0.6358,0.6239
306.0,66.0,800.06,0.6358,0.6186
307.0,66.0,799.88,0.6347,0.6134
304.0,68.0,799.98,0.6347,0.6134
307.0,66.0,800.01,0.6347,0.6134
305.0,66.0,799.9,0.6335,0.6083
307.0,67.0,797.36,0.6347,0.6134
296.0,66.0,799.91,0.6358,0.6186
305.0,67.0,797.84,0.6347,0.6134
305.0,67.0,800.11,0.6347,0.6134
304.0,67.0,797.45,0.6358,0.6186
306.0,67.0,797.56,0.6358,0.6239
302.0,66.0,800.0,0.6335,0.6083
306.0,66.0,800.0,0.6358,0.6186
301.0,66.0,799.8,0.6358,0.6186
303.0,66.0,799.8,0.6358,0.6186
305.0,66.0,800.06,0.6358,0.6186
305.0,66.0,799.96,0.6358,0.6186
308.0,68.0,797.44,0.6347,0.6134
304.0,67.0,799.94,0.6347,0.6134
305.0,67.0,799.93,0.6358,0.6186
307.0,67.0,800.4,0.6358,0.6186
306.0,67.0,799.91,0.6358,0.6186
303.0,67.0,799.12,0.6347,0.6134
305.0,66.0,799.89,0.6358,0.6186
307.0,66.0,799.97,0.6347,0.6134
305.0,67.0,797.63,0.6347,0.6134
307.0,66.0,800.42,0.6347,0.6134
305.0,67.0,798.57,0.6335,0.6083
302.0,66.0,800.05,0.6335,0.6083
300.0,70.0,1429.69,1.1196,1.1231
289.0,75.0,1425.42,1.1196,1.1231
304.0,70.0,1429.95,1.1159,1.1061
304.0,72.0,1424.44,1.1196,1.1231
290.0,66.0,1420.83,1.1159,1.1061
307.48,71.0,1434.23,1.1159,1.1061
306.0,70.0,1438.33,1.1196,1.1231
298.0,77.0,1430.03,1.1196,1.1231
306.0,79.0,1431.29,1.1196,1.1231
320.0,76.0,1418.9,1.1196,1.1231
304.0,74.0,1431.18,1.1196,1.1231
302.0,73.0,1433.42,1.1196,1.1231
307.94,74.0,1420.79,1.1196,1.1231
319.0,74.0,1431.96,1.1196,1.1231
294.0,64.0,1435.44,1.1159,1.1061
297.0,73.0,1423.76,1.1159,1.1061
291.0,68.0,1416.94,1.1196,1.1231
299.0,74.0,1425.99,1.1159,1.1061
303.0,68.0,1429.45,1.1159,1.1061
312.0,72.0,1420.81,1.1159,1.1061
304.0,73.0,1422.71,1.1159,1.1061
308.0,66.0,1433.64,1.1159,1.1061
306.0,66.48,1432.6,1.1159,1.1061
314.0,70.0,1430.39,1.1196,1.1231
298.91,69.0,1431.74,1.1159,1.1061
300.0,81.0,1427.36,1.1196,1.1231
313.0,77.0,1422.07,1.1196,1.1231
314.0,76.0,1417.17,1.1159,1.1061
312.0,71.0,1431.42,1.1196,1.1231
307.0,71.0,1419.53,1.1159,1.1061
318.0,76.0,1426.7,1.1159,1.1061
305.0,70.0,1437.07,1.1159,1.1061
309.0,79.0,1436.07,1.1159,1.1061
292.0,72.0,1430.12,1.1159,1.1061
312.0,73.0,1430.95,1.1159,1.1061
303.0,76.0,1419.7,1.1159,1.1061
307.0,71.0,1428.03,1.1159,1.1061
288.0,78.0,1423.16,1.1196,1.1231
302.0,69.0,1425.09,1.1159,1.1061
309.0,65.0,1429.72,1.1159,1.1061
307.0,76.0,1436.39,1.1159,1.1061
301.0,68.0,1422.62,1.1159,1.1061
292.0,67.0,1432.36,1.1196,1.1231
299.0,67.0,1436.63,1.1196,1.1231
299.0,74.0,1435.13,1.1159,1.1061
304.0,75.0,1423.6,1.1159,1.1061
299.0,66.0,1435.88,1.1196,1.1231
300.0,74.0,1424.66,1.1196,1.1231
309.0,73.73,1424.68,1.1159,1.1061
301.0,73.0,1431.85,1.1159,1.1061
302.0,64.0,1431.19,1.1159,1.1061
299.0,71.0,1425.34,1.1196,1.1231
308.0,73.0,1431.96,1.1196,1.1231
306.0,76.0,1418.61,1.1196,1.1231
307.0,73.0,1431.98,1.1159,1.1061
311.0,72.0,1419.76,1.1159,1.1061
306.34,72.0,1433.65,1.1196,1.1231
310.0,70.0,1425.87,1.1196,1.1231
309.0,71.0,1431.57,1.1159,1.1061
299.0,79.0,1429.4,1.1159,1.1061
309.0,68.0,1442.33,1.1159,1.1061
302.0,74.0,1431.74,1.1196,1.1231
305.0,75.0,1421.99,1.1159,1.1061
297.0,68.0,1430.46,1.1159,1.1061
301.0,69.0,1437.61,1.1196,1.1231
310.0,73.0,1432.89,1.1196,1.1231
304.0,72.0,1428.22,1.1159,1.1061
306.0,72.0,1420.81,1.1159,1.1061
303.0,73.0,1423.41,1.1196,1.1231
306.0,71.0,1434.26,1.1159,1.1061
307.0,74.0,1421.23,1.1196,1.1231
308.0,76.0,1436.16,1.1159,1.1061
307.0,73.0,1423.22,1.1159,1.1061
311.0,87.0,1433.32,1.1196,1.1231
310.0,70.0,1435.29,1.1159,1.1061
289.0,72.0,1430.18,1.1196,1.1231
297.43,73.0,1433.5,1.1196,1.1231
301.0,66.0,1439.86,1.1159,1.1061
299.0,77.0,1418.89,1.1159,1.1061
296.0,67.0,1011.14,0.7967,0.7766
296.0,66.0,1008.21,0.7967,0.7766
297.0,67.0,1007.12,0.7967,0.7766
294.0,67.0,1006.5,0.7967,0.7766
304.0,67.0,1011.18,0.7967,0.7766
301.0,69.0,1010.95,0.7967,0.7766
298.0,69.0,1010.01,0.7967,0.7766
301.0,68.0,1011.45,0.7967,0.7766
304.0,67.0,1008.64,0.7967,0.7766
302.0,67.0,1011.93,0.7967,0.7766
293.0,67.0,1004.88,0.7967,0.7766
298.0,67.0,1014.18,0.7967,0.7766
297.0,68.0,1009.21,0.7986,0.7849
299.0,67.0,1008.29,0.7967,0.7766
299.0,68.0,1010.37,0.7967,0.7766
301.0,66.0,1005.93,0.7967,0.7766
299.0,69.0,1010.36,0.7967,0.7766
293.0,69.0,1014.49,0.7986,0.7849
295.0,69.0,1011.61,0.7986,0.7849
299.0,67.0,1009.33,0.7967,0.7766
303.95,68.0,1013.82,0.7967,0.7766
304.0,65.0,1005.74,0.7967,0.7766
298.0,69.0,1008.58,0.7986,0.7849
298.0,67.0,1010.49,0.7986,0.7766
302.0,69.0,1010.17,0.7967,0.7684
298.0,68.0,1009.45,0.7967,0.7766
299.0,68.0,1009.95,0.7967,0.7766
299.0,66.0,1012.92,0.7967,0.7766
302.0,68.0,1010.81,0.7967,0.7766
297.0,68.0,1012.19,0.7967,0.7766
297.0,68.0,1009.22,0.7967,0.7766
298.0,68.0,1012.9,0.7967,0.7766
293.0,68.0,1005.79,0.7967,0.7766
305.0,69.0,1011.69,0.7986,0.7849
303.0,69.0,1010.72,0.7967,0.7766
297.0,68.0,1009.31,0.7967,0.7766
299.0,68.0,1010.04,0.7967,0.7766
300.0,70.0,1010.76,0.7967,0.7766
305.0,66.0,1008.69,0.7967,0.7766
299.0,69.0,1010.6,0.7967,0.7766
298.0,69.0,1009.37,0.7967,0.7766
290.0,67.0,1009.44,0.7967,0.7766
298.0,68.0,1011.33,0.7986,0.7849
296.0,68.0,1010.14,0.7967,0.7766
299.0,70.0,1010.53,0.7967,0.7766
299.0,66.0,1006.7,0.7967,0.7766
297.0,70.0,1009.05,0.7967,0.7766
297.0,68.0,1012.86,0.7967,0.7766
294.0,68.0,1010.29,0.7967,0.7766
305.0,70.0,1012.63,0.7967,0.7766
298.0,66.0,1011.6,0.7967,0.7766
297.0,66.0,1009.8,0.7967,0.7766
297.0,69.0,1010.56,0.7967,0.7766
300.0,68.0,1009.87,0.7986,0.7849
301.0,66.0,1005.44,0.7967,0.7766
295.0,69.0,1009.54,0.7986,0.7849
294.0,69.0,1009.63,0.7986,0.7849
301.0,68.0,1008.33,0.7986,0.7849
301.0,67.0,1005.8,0.7986,0.7849
299.0,68.0,1009.86,0.7967,0.7766
291.0,69.0,1008.47,0.7986,0.7849
298.0,68.0,1008.53,0.8005,0.7849
303.0,68.0,1008.57,0.7986,0.7849
299.0,68.0,1010.53,0.7986,0.7849
302.0,68.0,1011.33,0.7986,0.7849
299.0,67.0,1008.44,0.7986,0.7849
299.0,67.0,1012.39,0.7986,0.7849
306.0,67.0,1009.65,0.7986,0.7849
300.0,68.0,1009.58,0.7986,0.7849
297.0,68.0,1010.83,0.7986,0.7849
296.57,67.0,1008.93,0.7986,0.7849
303.0,65.0,1007.4,0.7986,0.7766
303.0,73.0,1422.92,1.1196,1.1231
304.0,72.0,1432.12,1.1159,1.1061
301.0,67.0,1442.55,1.1159,1.1061
311.0,76.0,1441.98,1.1196,1.1231
312.0,73.0,1431.82,1.1196,1.1231
308.0,71.0,1427.88,1.1159,1.1061
306.0,66.0,1434.4,1.1159,1.1061
304.0,73.0,1427.83,1.1196,1.1231
306.0,69.0,1437.59,1.1196,1.1231
313.98,73.0,1429.97,1.1196,1.1231
301.0,71.0,1438.7,1.1196,1.1231
308.0,69.0,1432.34,1.1196,1.1231
317.0,73.0,1424.5,1.1159,1.1061
309.0,76.0,1424.54,1.1159,1.1061
314.0,68.0,1414.74,1.1159,1.1061
303.0,67.0,1439.11,1.1159,1.1061
303.0,69.0,1438.68,1.1159,1.1061
310.37,76.0,1426.99,1.1196,1.1231
304.0,77.0,1438.15,1.1159,1.1061
307.2,68.0,1433.75,1.1159,1.1061
303.0,73.0,1434.26,1.1196,1.1231
279.0,68.0,1406.26,1.1196,1.1231
312.0,69.0,1425.21,1.1196,1.1231
307.0,70.0,1437.12,1.1196,1.1231
307.42,67.0,1440.5,1.1159,1.1061
304.0,78.0,1419.05,1.1159,1.1061
288.0,79.0,1429.1,1.1159,1.1061
314.39,70.0,1443.35,1.1159,1.1061
307.0,67.0,1440.89,1.1159,1.1061
305.16,75.0,1424.03,1.1159,1.1061
316.0,73.0,1431.68,1.1159,1.1061
278.0,66.0,1435.33,1.1159,1.1061
304.0,73.0,1429.62,1.1159,1.1061
314.0,76.0,1435.78,1.1196,1.1231
293.0,74.0,1436.4,1.1196,1.1231
296.0,67.0,1419.57,1.1159,1.1061
310.0,84.0,1420.51,1.1159,1.1061
274.05,69.0,1424.67,1.1196,1.1231
307.0,75.0,1441.18,1.1196,1.1231
303.0,73.0,1437.96,1.1196,1.1231
300.0,71.0,1432.71,1.1233,1.1406
301.0,72.0,1430.13,1.1196,1.1231
306.0,69.0,1431.16,1.1196,1.1231
311.0,88.0,1438.34,1.1159,1.1061
305.0,74.0,1430.47,1.1159,1.1061
306.0,65.0,1432.66,1.1159,1.1061
303.0,76.73,1442.48,1.1159,1.1061
311.82,76.0,1424.78,1.1159,1.1061
309.0,74.0,1425.96,1.1159,1.1061
298.0,71.0,1430.97,1.1196,1.1231
307.0,65.0,1424.13,1.1159,1.1061
304.0,76.0,1428.89,1.1159,1.1061
304.0,72.0,1421.59,1.1196,1.1231
308.0,72.0,1410.42,1.1196,1.1231
308.0,76.0,1426.34,1.1196,1.1231
307.0,80.0,1422.83,1.1159,1.1061
308.0,70.0,1433.82,1.1159,1.1061
312.0,71.0,1431.26,1.1159,1.1061
287.0,72.0,1413.61,1.1159,1.1061
310.0,73.0,1428.7,1.1159,1.1061
307.0,71.0,1420.12,1.1159,1.1061
304.0,65.0,1443.95,1.1159,1.1061
315.0,72.0,1422.43,1.1196,1.1231
309.0,77.0,1426.85,1.1196,1.1231
309.0,74.0,1426.79,1.1196,1.1231
301.0,66.0,1440.5,1.1196,1.1231
310.0,68.0,1440.89,1.1196,1.1231
293.97,73.0,1435.64,1.1196,1.1231
301.0,72.0,1432.76,1.1159,1.1061
309.0,64.0,1434.38,1.1159,1.1061
294.0,70.0,1428.67,1.1196,1.1231
319.11,73.0,1422.92,1.1159,1.1061
292.0,69.0,1011.31,0.7986,0.7849
302.0,66.0,1009.5,0.7967,0.7766
303.0,66.0,1010.08,0.7967,0.7766
300.0,66.0,1011.13,0.7967,0.7766
301.0,71.0,1010.53,0.7986,0.7849
303.0,67.0,1010.27,0.7986,0.7849
287.0,66.0,1006.22,0.7986,0.7849
279.0,67.0,1007.69,0.7967,0.7766
302.0,66.0,1007.45,0.7967,0.7766
297.36,68.0,1013.47,0.7967,0.7766
306.0,67.0,1013.62,0.7967,0.7766
302.0,67.0,1015.21,0.7967,0.7766
303.0,68.0,1010.14,0.7967,0.7766
296.0,67.0,1009.88,0.7967,0.7766
299.0,70.0,1009.75,0.7967,0.7766
296.31,69.0,1012.26,0.7967,0.7766
302.0,68.0,1012.36,0.7967,0.7766
303.0,67.62,1014.41,0.7967,0.7766
304.0,67.28,1014.65,0.7986,0.7849
302.0,68.0,1012.14,0.7967,0.7766
297.0,65.0,1010.22,0.7967,0.7766
297.0,66.0,1012.2,0.7967,0.7766
298.0,68.0,1010.12,0.7967,0.7766
299.0,65.0,1006.72,0.7967,0.7766
305.0,65.0,1010.55,0.7967,0.7766
291.0,66.0,1009.9,0.7986,0.7849
302.0,69.0,1011.12,0.7967,0.7766
306.0,69.0,1010.73,0.7986,0.7849
296.0,67.0,1010.41,0.7986,0.7849
301.0,66.0,1013.82,0.7986,0.7849
303.0,69.0,1013.96,0.7986,0.7849
305.0,69.0,1009.88,0.7967,0.7766
295.0,67.0,1012.5,0.7967,0.7766
298.0,66.0,1008.67,0.7986,0.7849
295.0,67.0,1010.48,0.7967,0.7766
299.0,69.0,1009.79,0.7986,0.7849
300.0,69.0,1014.69,0.7967,0.7766
297.0,67.0,1013.13,0.7986,0.7849
301.0,67.0,1014.88,0.7986,0.7849
299.0,68.0,1014.11,0.7986,0.7849
301.0,68.0,1009.89,0.7986,0.7849
306.0,67.0,1012.44,0.7986,0.7849
301.0,66.0,1010.12,0.7986,0.7849
296.0,69.0,1010.26,0.7967,0.7766
293.0,67.0,1013.36,0.7967,0.7766
299.0,69.0,1011.63,0.7986,0.7849
298.0,66.0,1007.03,0.7986,0.7849
307.0,67.0,1010.58,0.7986,0.7849
299.0,68.0,1009.51,0.7986,0.7849
297.0,68.0,1009.13,0.7967,0.7766
294.0,69.0,1011.22,0.7986,0.7849
296.18,68.0,1012.4,0.7986,0.7849
302.0,69.0,1013.92,0.7986,0.7849
302.0,68.0,1011.51,0.7986,0.7849
299.0,68.0,1011.58,0.7986,0.7849
302.0,66.0,1009.84,0.7986,0.7849
298.0,67.0,1009.67,0.7986,0.7849
299.0,69.0,1013.96,0.7986,0.7849
301.0,68.0,1010.23,0.7986,0.7849
305.0,68.0,1013.13,0.7986,0.7849
302.0,66.0,1008.04,0.7986,0.7849
302.0,66.0,1006.3,0.7986,0.7849
300.0,68.08,1010.0,0.7986,0.7849
301.0,67.0,1013.21,0.7986,0.7849
297.0,66.0,1010.51,0.7986,0.7849
282.0,66.0,1006.57,0.7986,0.7849
302.0,69.0,1008.71,0.7986,0.7849
295.0,68.0,1006.98,0.7986,0.7849
304.0,67.0,1010.47,0.7986,0.7849
299.0,69.0,1011.93,0.7986,0.7849
301.0,64.0,1005.84,0.7986,0.7849
299.0,68.0,1015.39,0.7986,0.7849
294.0,68.0,1010.96,0.7986,0.7849
296.0,68.0,1010.94,0.7986,0.7849
292.0,67.0,1011.76,0.7986,0.7849
302.0,67.0,1007.49,0.7986,0.7849
308.0,68.0,799.94,0.6347,0.6134
303.0,67.0,799.93,0.6335,0.6134
307.0,67.0,798.0,0.6358,0.6239
307.0,66.0,799.92,0.6335,0.6083
303.0,66.0,799.81,0.6335,0.6083
300.0,66.0,797.63,0.6335,0.6083
306.0,66.0,800.04,0.6335,0.6083
302.0,66.0,799.96,0.6335,0.6083
303.0,66.0,799.93,0.6335,0.6083
307.0,67.0,799.95,0.6347,0.6134
304.0,67.0,797.46,0.6347,0.6134
303.0,66.0,799.9,0.6347,0.6134
306.0,67.0,799.33,0.6335,0.6083
306.0,66.0,799.93,0.6347,0.6134
305.0,66.0,799.98,0.6335,0.6083
303.0,67.0,799.4,0.6347,0.6134
306.0,66.0,799.88,0.6347,0.6134
306.0,66.0,799.96,0.6347,0.6134
306.0,67.0,799.96,0.6347,0.6134
300.0,66.0,797.26,0.6335,0.6083
299.0,66.0,799.94,0.6335,0.6083
304.0,66.0,799.97,0.6347,0.6134
306.0,66.0,799.92,0.6347,0.6134
306.7,66.0,799.98,0.6335,0.6083
304.0,66.0,799.98,0.6347,0.6134
301.0,66.0,799.92,0.6335,0.6083
306.0,67.0,797.73,0.6347,0.6134
302.0,66.0,798.17,0.6347,0.6134
307.0,66.0,799.93,0.6347,0.6134
307.0,66.0,799.89,0.6347,0.6134
305.0,66.0,799.96,0.6347,0.6134
302.0,66.0,799.77,0.6347,0.6134
306.0,66.0,799.92,0.6347,0.6134
306.0,66.0,800.05,0.6347,0.6134
300.0,66.0,799.94,0.6347,0.6134
304.0,66.0,799.85,0.6347,0.6134
302.0,67.0,800.08,0.6347,0.6134
307.0,67.0,800.52,0.6347,0.6134
305.0,66.0,799.85,0.6347,0.6134
306.0,67.0,799.88,0.6335,0.6134
302.0,68.0,799.87,0.6347,0.6134
305.0,66.0,798.12,0.6347,0.6134
306.0,66.0,799.98,0.6347,0.6134
304.0,66.0,800.0,0.6358,0.6186
307.0,67.0,800.02,0.6347,0.6134
305.0,66.0,799.95,0.6358,0.6186
307.0,67.0,799.99,0.6347,0.6134
305.0,66.0,799.93,0.6347,0.6134
305.0,66.0,799.96,0.6335,0.6134
305.0,66.0,799.95,0.6335,0.6083
308.0,69.0,800.93,0.6347,0.6134
306.0,66.0,799.91,0.6335,0.6134
307.0,66.0,800.01,0.6323,0.6083
305.0,66.0,799.91,0.6347,0.6134
304.0,66.0,799.96,0.6347,0.6134
306.0,68.0,803.07,0.6347,0.6134
305.0,66.0,799.97,0.6335,0.6083
305.0,68.0,799.48,0.6335,0.6083
306.0,67.0,797.48,0.6347,0.6134
304.0,66.0,797.61,0.6347,0.6134
307.0,67.0,800.04,0.6335,0.6134
306.0,67.0,800.02,0.6335,0.6134
307.0,66.0,799.86,0.6358,0.6186
305.0,66.0,799.91,0.6347,0.6134
307.0,66.0,799.97,0.6347,0.6134
306.0,67.0,797.87,0.6347,0.6134
307.0,67.0,799.94,0.6347,0.6134
304.0,67.0,802.09,0.6347,0.6134
307.0,66.0,799.9,0.6323,0.6083
307.0,67.0,799.99,0.6347,0.6134
307.0,67.0,799.9,0.6347,0.6134
306.0,68.0,799.25,0.6347,0.6134
305.0,67.0,798.15,0.6335,0.6134
302.0,67.0,799.97,0.6347,0.6134
305.0,67.0,799.9,0.6347,0.6134
307.0,67.0,800.02,0.6347,0.6134
305.0,75.0,1730.11,1.3534,1.3519
311.0,82.0,1726.09,1.3534,1.3519
305.0,73.0,1753.01,1.3589,1.3774
319.0,75.0,1735.7,1.3534,1.3519
314.0,71.0,1738.66,1.3534,1.3519
314.0,67.0,1733.36,1.3534,1.3519
310.0,69.0,1741.92,1.348,1.3519
305.39,78.0,1739.88,1.3534,1.3519
305.0,67.16,1743.89,1.3534,1.3519
312.0,67.0,1742.61,1.3534,1.3519
313.0,75.0,1741.67,1.3589,1.4038
304.0,65.0,1736.48,1.3589,1.3774
311.0,73.0,1743.21,1.3534,1.3774
325.0,69.0,1743.59,1.3589,1.3774
318.0,71.0,1744.22,1.3534,1.3774
324.0,81.0,1750.7,1.3589,1.4038
303.0,67.0,1736.9,1.3534,1.3774
314.0,75.0,1742.1,1.3589,1.4038
312.0,71.0,1742.59,1.3534,1.3774
318.0,71.0,1740.05,1.348,1.3519
286.0,67.0,1720.68,1.3534,1.3519
319.0,96.0,1712.45,1.3534,1.3519
307.16,70.16,1739.44,1.3589,1.3774
305.0,63.0,1735.97,1.3589,1.4038
309.0,75.0,1742.24,1.3589,1.3774
311.0,87.0,1741.17,1.3589,1.3774
304.0,65.0,1746.22,1.3534,1.3774
317.0,71.0,1738.04,1.3589,1.4038
307.0,69.0,1781.23,1.3589,1.4038
329.0,88.0,1760.4,1.3589,1.3774
278.76,71.0,1729.64,1.3589,1.3774
314.0,65.0,1746.48,1.3534,1.3774
301.0,71.0,1728.44,1.348,1.3519
301.0,67.0,1731.4,1.3589,1.3774
313.0,73.0,1738.96,1.3589,1.3774
312.0,67.0,1736.03,1.348,1.3519
310.0,85.0,1745.22,1.3589,1.3774
284.0,72.0,1749.8,1.3589,1.4038
294.0,66.0,1750.2,1.3589,1.4038
297.0,71.0,1748.12,1.3589,1.3774
331.0,67.0,1754.12,1.3534,1.3519
279.14,80.0,1742.83,1.3534,1.3519
313.0,68.0,1741.44,1.3589,1.3774
306.0,67.0,1737.97,1.3534,1.3519
296.0,72.0,1742.2,1.3534,1.3519
301.0,69.0,1738.94,1.3589,1.4038
304.0,80.0,1756.77,1.3589,1.4038
308.0,81.0,1748.19,1.3589,1.4038
320.0,95.0,1728.58,1.3589,1.4038
308.0,71.0,1737.33,1.348,1.3519
313.0,79.0,1745.26,1.348,1.3519
315.0,67.0,1734.47,1.3589,1.4038
306.0,64.0,1757.0,1.348,1.3519
303.87,73.0,1750.73,1.348,1.3519
302.0,69.0,1740.51,1.3589,1.3774
308.0,71.0,1729.42,1.3589,1.3774
318.0,65.0,1744.94,1.3589,1.4038
315.0,71.0,1746.28,1.3589,1.4038
290.0,78.0,1760.02,1.3589,1.4038
302.0,68.0,1752.3,1.3534,1.3519
302.0,74.0,1741.73,1.3534,1.3519
297.0,67.0,1735.05,1.3589,1.3774
315.0,66.0,1746.93,1.3534,1.3519
295.0,71.0,1743.94,1.348,1.3519
327.0,65.0,1759.86,1.3589,1.3774
322.0,92.0,1736.68,1.3589,1.3774
289.0,71.0,1752.21,1.3534,1.3519
310.0,71.0,1738.38,1.3534,1.3519
309.0,72.0,1744.84,1.3589,1.4038
303.0,75.0,1737.53,1.3589,1.4038
309.0,67.0,1746.22,1.3534,1.3519
318.0,84.0,1738.75,1.3534,1.3519
330.79,110.0,1747.14,1.3534,1.3519
303.0,73.53,1743.43,1.3589,1.3774
306.0,79.0,1735.99,1.3589,1.3774
320.0,76.0,1754.66,1.3534,1.3519
307.0,73.0,1744.91,1.3589,1.4038
684.55,356.02,1907.08,2.4599,0.6887
319.0,66.1,1755.88,1.3589,1.4038
322.0,71.0,1749.09,1.3589,1.4038
316.0,66.0,1739.83,1.3589,1.4038
310.0,66.0,1744.58,1.3534,1.3774
306.0,72.0,1734.31,1.3589,1.4038
300.0,69.0,903.48,0.7201,0.7087
297.0,65.0,900.32,0.7186,0.6952
302.0,68.0,904.05,0.7186,0.6952
296.0,68.0,903.5,0.7186,0.6952
305.0,66.0,903.68,0.7186,0.6952
304.0,68.0,900.9,0.7186,0.6952
295.17,66.0,899.59,0.7186,0.6952
302.0,67.0,903.89,0.7186,0.6952
302.0,66.0,902.86,0.7186,0.6952
301.0,65.0,899.99,0.7186,0.6952
301.0,66.0,896.2,0.7186,0.6952
300.0,66.0,902.04,0.7186,0.6952
302.0,67.0,903.88,0.7186,0.6952
300.0,68.0,902.01,0.7186,0.6952
303.0,65.0,900.14,0.7201,0.7019
299.0,69.0,903.39,0.7186,0.6952
303.0,67.0,902.79,0.7186,0.6952
301.0,67.0,903.88,0.7186,0.6952
298.0,67.0,901.7,0.7186,0.6952
297.0,66.0,897.72,0.7186,0.6952
298.0,68.0,903.42,0.7201,0.7087
297.0,67.0,904.09,0.7201,0.7019
302.0,65.0,902.69,0.7186,0.6952
299.0,68.0,900.83,0.7186,0.6952
300.0,68.0,903.76,0.7186,0.6952
300.0,68.0,902.8,0.7186,0.6952
304.0,66.0,902.74,0.7186,0.6952
301.0,66.0,900.88,0.7186,0.6952
300.0,67.0,902.36,0.7186,0.6952
302.0,68.0,903.09,0.7201,0.7019
303.0,66.0,900.14,0.7201,0.7087
305.0,67.0,903.6,0.7201,0.7087
301.0,65.0,901.92,0.7186,0.6952
299.0,65.0,900.1,0.7186,0.6952
300.0,65.0,902.34,0.7186,0.6952
300.0,66.0,901.67,0.7201,0.7087
300.0,66.0,901.59,0.7201,0.7087
299.0,68.0,902.69,0.7186,0.6952
301.0,65.0,899.46,0.7186,0.6952
303.0,67.0,902.83,0.7186,0.6952
302.0,66.0,902.72,0.7201,0.7087
300.0,67.0,903.92,0.7186,0.6952
302.0,65.0,899.33,0.7186,0.6952
301.0,67.0,902.95,0.7186,0.6952
297.0,65.0,903.64,0.7186,0.6952
297.0,65.0,903.4,0.7201,0.7019
298.0,67.0,901.35,0.7186,0.6952
304.0,66.0,901.81,0.7186,0.6952
297.0,67.0,902.16,0.7186,0.6952
303.0,69.0,901.08,0.7201,0.7019
302.0,65.0,901.18,0.7186,0.6952
301.0,68.0,903.67,0.7186,0.6952
301.0,65.0,900.11,0.7186,0.6952
300.0,66.0,900.03,0.7186,0.6952
299.0,65.0,899.87,0.7186,0.6952
304.0,68.0,903.79,0.7186,0.6952
301.0,68.0,902.75,0.7186,0.6952
298.0,68.0,901.38,0.7186,0.6952
303.0,68.0,902.61,0.7186,0.6952
296.0,66.0,899.67,0.7186,0.6952
297.0,66.0,899.39,0.7186,0.6952
302.0,65.0,900.19,0.7186,0.6952
297.0,64.0,902.58,0.7186,0.6952
301.0,67.0,903.26,0.7186,0.6952
297.0,65.0,899.88,0.7186,0.6952
303.0,67.0,900.9,0.7201,0.7019
300.0,68.0,903.19,0.7186,0.6952
301.0,68.0,903.23,0.7186,0.6952
298.0,65.0,899.43,0.7186,0.6952
301.0,65.0,899.87,0.7186,0.6952
303.0,69.0,903.69,0.7201,0.7019
303.0,66.0,899.96,0.7201,0.7087
300.0,65.0,901.94,0.7186,0.6952
302.0,68.0,900.6,0.7201,0.7087
300.0,65.0,896.95,0.7186,0.6952
297.0,65.0,902.59,0.7186,0.6952
302.0,67.0,903.41,0.7186,0.6952
302.0,67.0,903.07,0.7186,0.6952
306.63,66.0,800.02,0.6358,0.6186
305.0,66.0,799.9,0.6358,0.6186
306.0,66.0,799.88,0.6358,0.6239
305.0,66.0,799.93,0.6335,0.6083
305.0,67.0,798.4,0.6347,0.6186
306.0,68.0,798.53,0.6335,0.6134
304.0,66.0,799.94,0.6347,0.6186
